sampler,model,num_categories,shape,batch_size,chain_length,ess_ratio,Time,ESS,ESS_M-H,ESS_T,ESS_EE
a_randomwalk,ising,2,"(50, 50)",100,100000,0.5,6.018271446228027,[19.440586  7.729563],[0.00038881 0.00015459],[3.2302608 1.2843494],[1.9440586e-04 7.7295634e-05]
