sampler,model,num_categories,shape,batch_size,chain_length,ess_ratio,Time,ESS,ESS_M-H,ESS_T,ESS_EE
a_path_auxiliary(sqrt),ising,2,"(15, 15)",100,100000,0.5,9.581135034561157,[ 73.64686 149.44594],[0.00147294 0.00298892],[ 7.686653 15.597938],[0.00036823 0.00074723]
